id,source_rank,repository_owner,repository_name,issues_count,star_count,wiki,tag_name,class,score
27211,10,clojure-emacs,clojure-mode,24,608,TRUE,table-variable,ND,616.4885961
28566,2,dongweiming,plim-mode,0,1,TRUE,zshrc,ND,3.888596145
27419,5,aki2o,e2wm-pkgex4pl,0,0,TRUE,strncpy,ND,5.888596145
36515,8,Aluriak,Delaunator,0,2,TRUE,nserror,ND,10.88859615
67209,13,pyamg,pyamg,17,147,TRUE,opensaml,Package,159.1885961
22055,4,kiriaze,s-animate,0,0,TRUE,tee,Package,4.888596145
11579,4,csshugs,objects.page-wrap,0,1,TRUE,savechanges,ND,5.888596145
13154,7,csshugs,trumps.helper.font-weight-responsive,0,1,TRUE,folder,Package,8.888596145
26703,7,laurentperroteau,yupik-function,0,0,TRUE,eofexception,ND,7.888596145
24953,7,treeframework,object.tabs,0,0,TRUE,smil,Package,7.888596145
24931,7,treeframework,base.lists,0,0,TRUE,automated-refactoring,ND,7.888596145
16537,7,lineui,lineui,0,2,TRUE,spring-integration,Package,9.888596145
16851,6,madewithlove,madewithlove-styles,0,0,TRUE,multiple-select,Package,6.888596145
10580,6,andressanchez,fancy-box,0,4,TRUE,geolocation,Package,10.88859615
13121,7,csshugs,objects.icon,0,1,TRUE,picturebox,ND,8.888596145
67940,7,gabbydgab,GdgOfficial,0,0,TRUE,onpause,ND,7.888596145
17628,10,kissyteam,button,0,0,TRUE,mail-server,Package,10.88859615
18708,2,whatifif,ngtheme,0,0,TRUE,quotations,ND,2.888596145
22671,6,eitak,simple-ajax-spinner,0,3,TRUE,many-to-one,Package,9.888596145
22875,6,SkeletonCSS,settings.responsive,0,0,TRUE,sage,Package,6.888596145
26714,6,laurentperroteau,yupik-vertical-center,0,0,TRUE,user-registration,Package,6.888596145
6704,5,minowu,bootstrap-grid-gap,0,0,TRUE,xmlnode,Package,5.888596145
17874,7,michaeltroy,mtr-hello-world,0,1,TRUE,phpspec,ND,8.888596145
5482,7,shaohua,backbone.foundation.reveal.modal,0,3,TRUE,pthreads,Package,10.88859615
20464,1,propcom,fe-960,0,0,TRUE,sparse-matrix,ND,1.888596145
97296,8,thecodingmachine,html.utils.bootstrap,0,0,TRUE,bundle-identifier,ND,8.888596145
108953,8,solispauwels,ThemesPackBundle,0,0,TRUE,javafx-3d,ND,8.888596145
6444,8,Blocss,media,0,0,TRUE,webresponse,Package,8.888596145
6447,7,Blocss,sprite,0,0,TRUE,mechanize,Package,7.888596145
8718,6,rplansky,cyborg-bootstrap,0,1,TRUE,diagramming,ND,7.888596145
10604,7,filtercake,faster-colors,0,0,TRUE,latin,Package,7.888596145
23447,3,mattbegent,staddle,0,5,FALSE,cplex,Package,8
96666,2,mittwald,neos-hhvm-distribution,0,1,TRUE,jsdoc3,Package,3.888596145
6831,8,jrparish,bootstrap-switch,0,0,TRUE,advantage-database-server,ND,8.888596145
8591,6,css-recipes,clearfix,0,0,FALSE,wix3,Package,6
4800,6,Archetype-CSS,Archetype-o-button,2,0,TRUE,sharpdevelop,ND,6.688596145
6613,9,BenWhitehead,bootstrap-big-grid,2,46,TRUE,createprocess,Feature,55.68859615
6050,6,BilgeCode,bc-d3-dateline,1,0,TRUE,concatenation,Feature,6.788596145
11272,7,micjamking,foundation-sass,0,2,FALSE,spring-security,ND,9
8442,7,KolibriDev,Cress,1,1,TRUE,bidi,Package,8.788596145
26462,9,mytcer,xmixins,1,33,TRUE,start-process,ND,42.78859615
12772,9,studio-donder,icheckmovies-icon-font,1,4,TRUE,font-size,Package,13.78859615
1890,6,playlyfe,aegis,1,2,TRUE,cname,Package,8.788596145
10223,2,Aktof,eris-framework,3,0,TRUE,application-pool,ND,2.588596145
11368,9,ExactTarget,fuelux-mctheme,60,17,TRUE,service-discovery,Package,20.88859615
13138,10,inuitcss,objects.list-inline,0,7,TRUE,jpanel,Package,17.88859615
13123,8,inuitcss,objects.list-inline,0,7,TRUE,satellite,Package,15.88859615
25659,10,ingresse,venus,2,4,TRUE,hibernate-session,ND,14.68859615
26217,4,SaraSoueidan,windows8-animations,3,473,TRUE,qsub,Package,477.5885961
8707,7,cletusw,cw-autosize-input,1,1,TRUE,hashcode,Package,8.788596145
1701,9,AliMD,1Reset,0,8,FALSE,stdin,Package,17
25027,9,net-engine,terrain,0,28,TRUE,nstextfield,ND,37.88859615
5840,5,Tasemu,bacon-ipsum,1,3,TRUE,point,Package,8.788596145
19184,9,ksylvest,jquery-observer,0,13,TRUE,intrinsics,Package,22.88859615
8815,9,rubentd,darktooltip,4,103,TRUE,rad-controls,ND,112.4885961
6869,6,noirbizarre,bootstrap-uploader,1,8,TRUE,ipod,Package,14.78859615
6204,7,anasnakawa,bi-app-less,2,50,FALSE,mysqldump,Package,56.8
5293,11,thomasJang,axisj,141,318,TRUE,deepzoom,Package,315.7885961
7043,9,Undistraction,box,0,5,TRUE,sitemesh,Package,14.88859615
62465,8,tsuyukimakoto,oozappa,7,15,TRUE,scikits,Package,23.18859615
8632,9,sparanoid,cube.less,2,48,FALSE,call,Package,56.8
11304,8,misantronic,framewreck,3,4,FALSE,documentviewer,ND,11.7
4177,4,redapesolutions,angular-sticktotop,3,1,TRUE,scriptaculous,Package,5.588596145
12163,10,guardian,guss-colours,0,3,TRUE,libcurl,Package,13.88859615
9780,8,myhonor16,egs,1,1,TRUE,type-conversion,ND,9.788596145
6879,9,stevepeak,bump,4,33,TRUE,titlebar,Package,42.48859615
7259,8,decipherinc,bui,1,5,TRUE,monthcalendar,ND,13.78859615
8330,8,ivangabriele,Cordova-CSS-Reset,0,5,TRUE,repr,Package,13.88859615
6810,4,flaute,bootstrap-colorselector,10,97,TRUE,http-get,Package,100.8885961
4148,6,uaiti,angular-spineditor,0,1,TRUE,jsp-tags,ND,7.888596145
3789,7,advancedcontrol,angular-progress,0,0,TRUE,xpc,Package,7.888596145
4870,6,Blrrt,armory-blrrtstrap-input-box,0,0,TRUE,static-block,Package,6.888596145
4002,11,pc035860,angular-scroll-watch,7,145,TRUE,gdi,Package,156.1885961
10880,12,rstacruz,flatdoc,50,2312,TRUE,jboss-tools,ND,2319.888596
11599,13,geoffgraham,animate.scss,7,435,TRUE,email-spam,ND,448.1885961
12687,14,wavded,humane-js,6,2055,TRUE,preview,Package,2069.288596
25213,10,seegno,ucss,4,164,TRUE,full-text-indexing,ND,174.4885961
22557,14,HubSpot,shepherd,65,4787,TRUE,gprof,Package,4795.388596
21992,15,jlong,sass-bootstrap-defunct,1,2447,FALSE,fold,Package,2461.9
17849,10,jonsuh,mq-sass,1,22,TRUE,vtable,Package,32.78859615
8119,13,at-import,breakpoint,21,1913,TRUE,droppable,ND,1924.788596
7349,7,cachethq,ui,6,5,FALSE,changelog,Package,11.4
4913,5,Blrrt,armory-blrrtstrap-wami,0,0,TRUE,metaprogramming,Feature,5.888596145
4853,5,Blrrt,armory-blrrtstrap-animate,0,0,TRUE,sqlconnection,Feature,5.888596145
9258,7,kenwheeler,dispatch,0,8,TRUE,knapsack-problem,ND,15.88859615
12127,10,kenwheeler,guff,3,241,TRUE,procedures,Feature,251.5885961
8193,14,ConciseCSS,concise.css,3,875,FALSE,notepad++,ND,888.7
26042,9,zaim,webcolors,0,17,TRUE,hierarchical-data,ND,26.88859615
33551,10,BLLIP,bllip-parser,17,131,FALSE,nscalendar,ND,139.3
17548,9,plone,mockup-core,0,0,FALSE,quickfix,Package,9
113340,8,uOttawaMedtech,TinCanPHP,0,0,FALSE,youcompleteme,ND,8
114864,0,webino,MhujerZF1Classes,0,0,FALSE,price,Package,0
116309,9,xsolve-pl,pheanstalk,0,0,TRUE,angular2-template,Package,9.888596145
46849,8,citizennet,sfCombinePlugin,0,0,FALSE,ogre,Package,8
60072,6,elcweb,soap-client,0,0,TRUE,lua-api,Package,6.888596145
93025,8,androirc,twitteroauth,0,0,TRUE,packery,Package,8.888596145
108842,7,SoCloz,ninja-mutex,0,1,TRUE,webvr,Package,8.888596145
108837,7,SoCloz,KnpGaufretteBundle,0,0,FALSE,yii2-advanced-app,ND,7
53364,1,DavideMontersino,handlebars.php-helpers,0,1,TRUE,catransition,ND,2.888596145
79944,2,irestful,BooleanLists,0,0,TRUE,point-cloud-library,ND,2.888596145
79954,10,irestful,Booleans,0,0,TRUE,volusion,Package,10.88859615
80114,2,irestful,ConcreteCredentialsSets,0,0,TRUE,nscache,ND,2.888596145
80117,1,irestful,ConcreteCurlEntityRepositories,0,0,TRUE,omnifaces,ND,1.888596145
80434,10,irestful,ConcreteObjectLoaders,0,0,TRUE,apache-commons-io,ND,10.88859615
80574,7,irestful,ConcreteTransformReferences,0,0,TRUE,android-loader,Feature,7.888596145
80805,7,irestful,Hashes,0,0,TRUE,background-subtraction,ND,7.888596145
80551,4,irestful,ConcreteSingleQueueMessages,0,0,TRUE,browserify,Package,4.888596145
81303,13,irestful,UnitTestHelpers,0,0,TRUE,kue,Package,13.88859615
96628,8,mistergraphx,Z,0,0,TRUE,avspeechsynthesizer,ND,8.888596145
105085,2,rezzza,JediAtoumBundle,0,0,TRUE,swift-extensions,Package,2.888596145
108580,3,smartgy,apiclientold,0,0,TRUE,gradle-plugin,Package,3.888596145
114286,2,Voronenko,yii_gii_migrate,0,1,TRUE,solidity,Package,3.888596145
45598,7,cgentry,MessageQueue,0,1,TRUE,cell-array,ND,8.888596145
51997,5,d-te,laravel-disqus,0,1,TRUE,android-networking,Feature,6.888596145
96048,6,mhilker,user,0,1,TRUE,canopy,Package,7.888596145
116833,2,SimonDegraeve,laravel-twigbridge,0,4,TRUE,angular2-http,ND,6.888596145
38103,6,adprocas,laravel-oauth2,0,1,TRUE,collectionviewsource,ND,7.888596145
41082,5,Balancer,bors-3rd-jquery-ui,0,0,TRUE,delete-row,ND,5.888596145
65608,7,fluxoft,rebar-auth,0,0,TRUE,mediaelement.js,Package,7.888596145
71445,8,grohiro,laravel-actionSubmit,0,5,TRUE,marmalade,Package,13.88859615
87311,3,k-rainer,laravel-imap,0,4,TRUE,fortran-iso-c-binding,ND,7.888596145
89163,8,khepin,KhepinDrupalTransliteratorBundle,0,3,TRUE,easynetq,Package,11.88859615
97962,7,nabil1337,case-helper,0,8,TRUE,intel-xdk,ND,15.88859615
105140,2,rgnevashev,rrule,0,2,TRUE,odoo,Package,4.888596145
105597,2,rmlasseter,silex-cli,0,2,TRUE,android-wear-data-api,Feature,4.888596145
106754,2,satooshi,tumblr2markdown,0,1,TRUE,domcrawler,ND,3.888596145
113525,8,valorin,cronsync,0,0,TRUE,azure-graph-api,ND,8.888596145
117472,8,zf1,zend-pdf,0,3,FALSE,ng2-bootstrap,Package,11
115750,7,ddmmbb,laravel-restful-api,0,2,TRUE,intellij-15,ND,9.888596145
41562,3,bdwilliams,Spassets,0,5,TRUE,feof,ND,8.888596145
43882,2,caferrari,CafCommon,0,2,TRUE,datastage,ND,4.888596145
59463,3,ehrlichandreas,ehrlichandreas1-pdo,0,0,TRUE,ejb-3.1,ND,3.888596145
70513,8,gordalina,IfmbBundle,0,2,TRUE,custom-taxonomy,ND,10.88859615
79228,8,InspiredBeings,IBTableManagerBundle,0,0,TRUE,ssas-2012,ND,8.888596145
94348,5,maxwellhealth,crush,0,1,TRUE,chromecast,Package,6.888596145
101751,2,perspectivain,yii2-geo,0,3,TRUE,semantics,Package,5.888596145
102078,11,stuartherbert,Autoloader,0,2,TRUE,arcgis-js-api,Package,13.88859615
42873,8,bostondv,bootstrap-share-buttons,0,2,FALSE,forex,Package,10
40602,4,KosyanMedia,hotellook-yii-api,0,2,TRUE,println,Package,6.888596145
45871,5,checkdomain,MandrillBundle,0,1,TRUE,ext4,Package,6.888596145
59458,3,ehrlichandreas,ehrlichandreas1-abstractcms,0,0,TRUE,jsf-2,ND,3.888596145
68334,6,gabrielbull,php-paypal,0,2,TRUE,amazon-ses,Package,8.888596145
69212,2,ghassani,xiv-lodestone-php-api,0,0,TRUE,webp,Package,2.888596145
70218,7,GoldenLine,SareSoapApiBundle,0,1,FALSE,two-factor-authentication,Package,8
86794,6,jstewmc,path,0,1,TRUE,gatling,Package,7.888596145
96223,7,MidnightDesign,page,0,0,TRUE,dexguard,ND,7.888596145
101185,8,angonyfox,doctrine-generator-bundle,0,1,TRUE,gridpane,ND,9.888596145
102115,9,spiralout,Phonads,0,8,TRUE,gitlab-ci,ND,17.88859615
106887,5,Leko,schema,8,0,TRUE,google-cardboard,ND,5.088596145
107613,8,shineunited,tagmanager,0,0,TRUE,pdi,Package,8.888596145
112320,2,torokp,mysqli_log,0,0,TRUE,android-design-library,Feature,2.888596145
112339,2,touki653,console-colors,0,1,TRUE,navigationview,ND,3.888596145
114234,6,k-holy,volcanus-template-renderer,0,0,TRUE,iis-10,ND,6.888596145
116596,6,yerit,notification-bundle,0,1,TRUE,angular2-routing,ND,7.888596145
42336,2,bjarneo,SetterGetter,0,1,TRUE,seeding,Package,3.888596145
52493,2,danbettles,PHP_CodeSniffer_Standards_DanBettles,0,0,TRUE,imageurl,Feature,2.888596145
55550,7,DigitalMania,SonataUserBundle,0,0,FALSE,icecast,Package,7
63125,7,ezoterik,cakephp-pinba-plugin,0,0,TRUE,gridpanel,ND,7.888596145
71227,7,Gregwar,Planning,0,0,TRUE,emr,Package,7.888596145
71623,8,gtrias,AclManagerBundle,0,1,FALSE,log4net-appender,ND,9
82762,2,jamescauwelier,back-off,0,0,TRUE,buildpack,Package,2.888596145
90774,3,kylenoland,eloquent-base-collection,0,0,TRUE,json4s,ND,3.888596145
94228,9,djmattyg007,meta,0,7,TRUE,oxyplot,ND,16.88859615
97538,8,mr5,mr5-illuminate-pagination,0,0,TRUE,bluebird,Package,8.888596145
98331,7,neemzy,patchwork-core,0,0,TRUE,puphpet,ND,7.888596145
101869,2,monkey-programmer,config,0,0,TRUE,systemjs,Package,2.888596145
103508,3,prolic,Concurrent-PHP-Utils,0,4,TRUE,yeoman-generator-angular,ND,7.888596145
107246,9,SerafimArts,Gist,0,5,FALSE,angularjs-validation,Package,14
108671,6,BeSnappy,snappy-campaignmonitor,0,1,TRUE,isomorphic-javascript,ND,7.888596145
114605,2,wcealliance,php-sdk,0,0,TRUE,tvml,Package,2.888596145
41566,5,beanmoss,annotroute,0,7,TRUE,attr-accessor,Package,12.88859615
43326,8,brjpeters,php-html-parser,1,2,TRUE,dup,Package,10.78859615
62390,6,euskadi31,Schema,1,0,TRUE,perl5,Package,6.788596145
67511,8,Fuitad,laravel-mongo-ardent,0,2,TRUE,python-3.2,Language,10.88859615
73089,5,hat-framework,hat-plugin-app,0,0,TRUE,apprequests,ND,5.888596145
81587,2,irs,magento-initializer,0,1,TRUE,simple-framework,Package,3.888596145
84732,3,jimtendo,jazzycrud,0,0,TRUE,ssms-2012,ND,3.888596145
87525,2,kakan,kakan,0,0,TRUE,actionevent,ND,2.888596145
91222,7,Lavoaster,BlopsLogExtractor,0,0,FALSE,icheck,Package,7
91264,2,lbarulski,GateKeeperPropelBundle,0,0,TRUE,sapui,ND,2.888596145
92215,2,behnamyazdan,laravelSms,0,2,TRUE,internet-explorer-11,ND,4.888596145
93073,2,MadsLundholmDk,fileinfo,0,1,TRUE,probability-density,ND,3.888596145
96729,7,mkremer,emphloyer,0,0,TRUE,apex,Language,7.888596145
99648,3,wbohlken,EloquentSearch,0,0,TRUE,mbaas,ND,3.888596145
100671,7,originalmind,laravel-apiauth,0,1,TRUE,xmlworker,ND,8.888596145
102160,1,php-go,simple-admin-bundle,0,0,TRUE,bootstrap-tags-input,ND,1.888596145
102198,6,ashwinks,PHP-Rexster,0,3,TRUE,gojs,Package,9.888596145
103195,9,portey,KeyValueFormBundle,0,0,FALSE,sap-fiori,ND,9
105873,2,roka13,roka,0,0,TRUE,akka.net,ND,2.888596145
105882,2,rolies106,yii2resque,0,0,TRUE,riot.js,Package,2.888596145
106153,2,rudak,PictureGrabber,0,0,TRUE,iot,Package,2.888596145
107195,9,semsono,Macaw,0,0,FALSE,glassfish-4.1,ND,9
110866,2,andytait,model-logging,0,1,TRUE,yosemite,Package,3.888596145
114498,3,wapmorgan,shell-adapters,0,0,TRUE,bridging-header,ND,3.888596145
114894,8,Webiny,Forked-Jamm-Memory,0,0,FALSE,office-js,Package,8
115378,7,wesnick,drupal-bootstrap,0,0,TRUE,jxbrowser,ND,7.888596145
116521,1,yiidoc,yii2-flash,0,0,TRUE,laravel-authorization,ND,1.888596145
42884,6,al-codepone,bouncers-book,0,0,TRUE,ampl,Language,6.888596145
43343,2,BrookLab,pulseconnect,0,1,TRUE,scala-2.8,ND,3.888596145
42646,1,bmilesp,EmailQueue,0,0,TRUE,google-voice,Package,1.888596145
42162,7,biniweb,json_rpc,0,0,TRUE,multi-index,ND,7.888596145
51330,6,cti,app,0,0,TRUE,lm,Package,6.888596145
63018,8,expstudio,laravel4-friendly-url,0,0,TRUE,timeago,Package,8.888596145
63855,1,favrik,balalaika,0,0,TRUE,google-fusion-tables,ND,1.888596145
77441,3,ielijose,rdpascua-laravel-identicon,0,0,TRUE,roc,Package,3.888596145
78251,8,iMihael,Datatable,0,1,FALSE,amazon-iam,ND,9
103542,3,Proo,ResponseFormats,0,0,TRUE,froala,Package,3.888596145
103774,2,omlid,link,0,0,TRUE,selendroid,Package,2.888596145
104019,5,ZnanyLekarz,QueryBuilder,0,0,TRUE,hapijs,ND,5.888596145
105987,1,rossriley,bolt-composer,0,0,TRUE,grails-2.4,ND,1.888596145
106110,2,rtconner,conner,0,0,FALSE,android-avd,Feature,2
108591,2,SmasherHell,roleuserbridge,0,0,TRUE,unity3d-gui,ND,2.888596145
109467,2,Shemahmforash,SpotifyWebApi,0,1,TRUE,formvalidation-plugin,ND,3.888596145
110732,2,syntaqx,cachew,0,0,TRUE,alasql,Package,2.888596145
112040,7,WebDevTmas,date-repetition,0,1,TRUE,google-play-developer-api,ND,8.888596145
111344,6,mikedfunk,ide-alias,0,1,TRUE,css-preprocessor,ND,7.888596145
114454,7,stellaqua,Waltz.Band,0,4,TRUE,angular-controller,ND,11.88859615
105819,2,rodgermd,StravaClient,0,2,TRUE,msys2,ND,4.888596145
116088,1,XideaPL,XideaPriorityBundle,0,0,TRUE,progressive-web-apps,Package,1.888596145
116668,6,youngguns-nl,odr-restapi,0,0,TRUE,template10,Package,6.888596145
39462,1,ansnap,ANSUserBundle,0,0,TRUE,vim-plugin,ND,1.888596145
39464,4,Bernadskaya,UserBundle,0,0,TRUE,ckeditor,Package,4.888596145
43147,8,breadphp,streaming,0,0,TRUE,django-cms,Package,8.888596145
47219,2,ClemensSahs,php_buildin_server_launch,0,0,TRUE,for-in-loop,ND,2.888596145
50440,8,covex-nn,moodle-package,0,1,TRUE,jqgrid-php,ND,9.888596145
53390,2,davidkuehner,Regex,0,1,TRUE,referenceerror,ND,3.888596145
62752,1,evp,GsmsBundle,0,1,TRUE,async-await,Package,2.888596145
67063,7,akimsko,froodTwig,0,3,TRUE,robolectric,Package,10.88859615
75420,1,howlowck,HtmlBuilder,0,0,TRUE,grocery-crud,ND,1.888596145
78211,2,Imatic,ImaticImportBundle,0,1,TRUE,dropwizard,Package,3.888596145
84204,2,jerni,amf-bundle,0,0,TRUE,symfony-cmf,ND,2.888596145
84739,3,jingcleovil,minify,0,0,TRUE,cql3,ND,3.888596145
84314,2,jesse-dev,CartComponentBundle,0,0,TRUE,universal-image-loader,ND,2.888596145
84321,8,jeffturcotte,jest,0,1,TRUE,zfcuser,ND,9.888596145
90787,1,kylecannon,KCTestingBundle,0,0,TRUE,pull-to-refresh,Package,1.888596145
91741,1,ludal74,LfLanguageManager,0,0,TRUE,magnific-popup,Package,1.888596145
92402,8,lorenzoferrarajr,LfjErrorLayout,0,1,TRUE,active-form,ND,9.888596145
93642,2,marciocamello,yii2-mcms-payments,0,0,TRUE,titanium-alloy,Package,2.888596145
97508,2,mpoiriert,business-rule-engine-bundle,0,0,TRUE,twitch,Package,2.888596145
99406,4,andrewtch,NoopFormFieldsBundle,0,1,TRUE,koa,Package,5.888596145
101137,1,kayalion,pallo-web-cms-orm,0,0,TRUE,scala.js,Package,1.888596145
102848,8,pjdietz,complex-sort,0,0,TRUE,torrent,Package,8.888596145
103824,8,pushin,bx-module-autoloader,0,1,TRUE,aerospike,Package,9.888596145
106125,2,rthrfrd,spawn.php,0,1,TRUE,pfuser,ND,3.888596145
109972,3,Stubbs,NotYetImplementedException,0,0,TRUE,laravel-migrations,ND,3.888596145
110329,5,superdweebie,identity-module,0,5,TRUE,gitlab-ci-runner,ND,10.88859615
115669,2,witooh,laravel-basicmessage,0,0,TRUE,windows-10-desktop,Feature,2.888596145
116354,1,yagmikita,ServiceApi,0,0,TRUE,lets-encrypt,Package,1.888596145
40768,7,axsy,TransactionalBundle,0,0,TRUE,websocket,Package,7.888596145
45624,1,chadanuk,php_csv_browser,0,0,TRUE,gridbaglayout,ND,1.888596145
51035,3,crodas,Autocomplete,0,2,TRUE,android-service,Feature,5.888596145
52229,4,deframe,dagrfr-twitter-search,0,0,TRUE,offline-browsing,Feature,4.888596145
51581,6,cviebrock,sdata-laravel,0,0,TRUE,mvvm-light,ND,6.888596145
54682,5,deusz,SonataMediaBundle,0,0,TRUE,workbench,Package,5.888596145
63627,8,mneuhaus,Behat,0,0,FALSE,database-trigger,ND,8
66265,1,fourmation,Email,0,1,TRUE,reentrantlock,ND,2.888596145
77056,2,iainmckay,icker-api,0,0,TRUE,jsbin,Package,2.888596145
71485,2,wizart,NotificationBundle,0,0,TRUE,android-calendar,Feature,2.888596145
78751,5,infinity-se,infinity-user,0,0,TRUE,childbrowser,ND,5.888596145
89481,2,kembene,UserBundle,0,0,TRUE,sphero-api,ND,2.888596145
90183,5,KonstantinKuklin,YandexMetrikaBundle,1,3,TRUE,w3-total-cache,Package,8.788596145
91489,8,leijou,ComicCMSExport,0,1,FALSE,showcaseview,Package,9
92839,2,m6w6,atick,0,0,TRUE,ddp,Package,2.888596145
94239,8,matuck,TorFeed,0,0,TRUE,django-import-export,Package,8.888596145
95013,7,menatwork-ia,memberFrontendPreview,0,0,TRUE,amp,Package,7.888596145
96020,4,mgiagnoni,MGIBlogBundle,0,1,TRUE,ipython-magic,ND,5.888596145
97203,8,morozov,bootstrap,0,0,TRUE,todataurl,Package,8.888596145
97145,6,joelalejandro,Banister,0,0,TRUE,universal-analytics,Package,6.888596145
101702,9,PepijnSenders,swiftmailer,0,0,FALSE,atmelstudio,ND,9
104600,3,rafaelcalleja,GoogleBundle,0,0,TRUE,browserify-shim,Package,3.888596145
109248,2,zquintana,Console_Table,0,0,FALSE,ruby-on-rails-5,ND,2
109928,2,chadl,StriideFormBundle,0,1,TRUE,adobecreativesdk,ND,3.888596145
115666,2,witooh,laravel-authenticate,0,0,TRUE,azure-keyvault,Package,2.888596145
41565,9,be2bill,php-merchant-api,1,25,TRUE,utf8-decode,Package,34.78859615
113690,7,venca-x,social-login,0,2,TRUE,onenote-api,Package,9.888596145
62607,1,evert,google-api-php-client,4,33,TRUE,http-request-parameters,ND,34.48859615
43588,7,buonzz-systems,scalp,11,0,TRUE,qlikview,ND,6.788596145
107826,11,unclecheese,silverstripe-dashboard,19,44,TRUE,papaparse,Package,53.98859615
94411,6,mibk,LeanMapperQuery,0,6,TRUE,python-3.4,Language,12.88859615
50957,2,crisu83,yii-multilingual,1,2,TRUE,unauthorizedaccessexcepti,ND,4.788596145
89341,6,killerwolf,JCDecauxCyclocity,0,3,TRUE,android-graphview,Feature,9.888596145
106945,7,SCLInternet,SclContact,0,4,TRUE,opencv3.0,ND,11.88859615
63925,7,FbF,Laravel-Pages,1,17,TRUE,simpleadapter,ND,24.78859615
110984,7,tave,forecast-io-php,1,1,TRUE,jenkins-workflow,ND,8.788596145
93853,8,marlek,laravel-automigrate,0,16,TRUE,flask-admin,Package,24.88859615
59482,6,einstein,environmentalist,2,2,FALSE,unicode-escapes,ND,7.8
100949,6,packaged,api,1,3,TRUE,ngroute,ND,9.788596145
104024,8,quest,cakephp-environment,0,2,TRUE,reactjs-flux,ND,10.88859615
70800,2,gplanchat,php-log,2,3,TRUE,deferred-rendering,ND,5.688596145
104267,12,rakuten-ws,rws-php-sdk,11,63,TRUE,yocto,Package,74.78859615
109234,3,speckcommerce,SpeckRandomProducts,0,1,TRUE,bootstrap-table,Package,4.888596145
76164,10,Dachande663,PHP-Validation,0,65,TRUE,supersized,Package,75.88859615
76408,5,i-lateral,silverstripe-middleman,1,1,TRUE,finagle,Package,6.788596145
100431,10,flack,UniversalFeedCreator,0,15,TRUE,aar,Package,25.88859615
52371,9,damianociarla,DCSDynamicDiscriminatorMapBundle,1,12,TRUE,windows-applications,Feature,21.78859615
102803,14,piwik,component-ini,1,32,FALSE,ember-cli,Package,45.9
63926,6,FbF,Laravel-Panels,1,3,TRUE,modal-window,Package,9.788596145
63886,9,FbF,Laravel-Blog,13,73,TRUE,android-textview,Feature,81.58859615
110293,5,sunnysideup,silverstripe-widgets_quotes,3,0,TRUE,responsiveness,ND,5.588596145
113290,6,Crowdpark,php-ga,2,8,TRUE,amazon-rds-aurora,ND,14.68859615
105192,8,Rican7,mathematician,1,28,TRUE,fxmlloader,ND,36.78859615
105756,7,RockPhp,PhpWsdl,0,2,TRUE,purescript,Language,9.888596145
104348,7,RapotOR,ConsoleBundle,9,30,TRUE,mockmvc,ND,36.98859615
78651,2,indigophp,fuel-whoops,0,1,TRUE,maven-profiles,ND,3.888596145
38429,7,akeneo-labs,DataGeneratorBundle,5,6,TRUE,word-count,Package,13.38859615
77037,2,ichigotake,php-NanoTemplate,1,1,FALSE,cosine-similarity,Package,2.9
78996,6,innobitLab,php-fly-rrm,0,4,TRUE,functools,Package,10.88859615
117847,4,zxbodya,yii2-image-attachment,1,26,TRUE,one-hot-encoding,ND,30.78859615
94776,10,DaSchTour,piwik-mediawiki-extension,2,12,TRUE,mysql-cluster,Package,22.68859615
111775,7,thormeier,transport-client-bundle,0,3,FALSE,cumulocity,ND,10
66680,7,freefri,cake-databaselog,0,0,TRUE,lua-patterns,Package,7.888596145
79253,9,instaclick,LdapBundle,0,3,TRUE,backbone.js-collections,Feature,12.88859615
114153,11,voceconnect,post-selection-ui,2,7,TRUE,apple-watch-complication,ND,18.68859615
96837,8,mnapoli,PiwikTwigExtension,0,3,FALSE,smartsheet-api,ND,11
97133,7,MonsterGfx,L4-Smarty-Menubuilder,1,5,TRUE,android-4.4-kitkat,OS,12.78859615
63941,9,FbF,Laravel-Youtube,16,81,TRUE,charles,Package,89.28859615
104157,8,Radweb,JSON-Exception-Formatter,1,7,TRUE,quill,Package,15.78859615
42019,5,bhutanio,laravel-bencode,1,2,TRUE,restful-url,ND,7.788596145
111830,2,tibounise,tinyium,0,0,TRUE,elasticsearch-query,Package,2.888596145
97168,3,m0ppers,MopArangoDbBundle,1,6,TRUE,fullpage.js,Package,9.788596145
105688,7,robertboloc,zf2-components-list-generator,0,14,TRUE,vstest,ND,21.88859615
42801,8,bookingbat,engine,1,12,TRUE,coordinate,Package,20.78859615
69996,3,GoDisco,AclTreeBundle,3,16,TRUE,lettuce,Package,19.58859615
103480,4,Progi1984,PHPFreebox,14,1,FALSE,dailymotion-api,ND,3.6
79030,2,innoscience,eloquental,0,3,TRUE,xliff,Package,5.888596145
103180,1,weareinstrumental,services,0,0,TRUE,android-nested-fragment,Feature,1.888596145
43224,6,BrightfishSoftware,HaploMvc,0,0,TRUE,onresume,ND,6.888596145
109572,6,ss23,deploynaut-statistics,0,0,FALSE,reader,Package,6
113520,7,WebbyLab,php-validator-livr,3,27,TRUE,yii2-validation,ND,34.58859615
108812,8,SocialEngine,setup-test-db,1,8,TRUE,moviepy,Package,16.78859615
63552,8,fahad19,XMPPHP,0,2,TRUE,pre-build-event,ND,10.88859615
